County,ZIP Code,Total Properties,Total Population,Median Income,Median Property Value,Total Insurer-Initiated Nonrenewals (2015 - 2021),Percent Total Nonrenewals Over Period to Total Properties (2015-2021),Absolute Change in Insurer-Initiated Nonrenewals (2015 - 2021),Percent Change in Insurer-Initiated Nonrenewals (2015 - 2021),Percent Nonrenewals of Total Properties (2021),2015_New,2015_Renewed,2015_Insured-Initiated Nonrenewed,2015_Insurer-Initiated Nonrenewed,2015_ins_owner_nr_ratio,2015_new_ins_nr_ratio,2021_New,2021_Renewed,2021_Insured-Initiated Nonrenewed,2021_Insurer-Initiated Nonrenewed,2021_ins_owner_nr_ratio,2021_new_ins_nr_ratio
Riverside,92262,"17,867","28,618","$30,734","$408,600","9,007",50.41,-43,-16.10,1.25,1396,7065,1106,267,0.241410488245931,5.22846441947566,1768,7648,1592,224,0.14070351758794,7.89285714285714
Kings,93202,"1,348","4,273","$24,220","$150,100",560,41.54,-5,-16.13,1.93,114,844,77,31,0.402597402597403,3.67741935483871,108,846,79,26,0.329113924050633,4.15384615384615
Sacramento,95816,"5,581","17,199","$49,105","$574,700","2,759",49.44,-16,-16.16,1.49,497,3482,391,99,0.253196930946292,5.02020202020202,578,3858,471,83,0.176220806794055,6.96385542168675
Los Angeles,90220,"10,335","52,817","$24,348","$330,800","4,724",45.71,-46,-16.20,2.30,1028,7456,610,284,0.465573770491803,3.61971830985916,1086,7880,765,238,0.311111111111111,4.56302521008403
Merced,93635,"16,530","41,180","$26,765","$298,700","7,889",47.73,-39,-16.25,1.22,1380,9146,1066,240,0.225140712945591,5.75,1814,10512,1272,201,0.158018867924528,9.02487562189055
Sacramento,95815,"7,411","25,673","$21,502","$211,300","4,409",59.49,-39,-16.32,2.70,881,4290,579,239,0.412780656303972,3.68619246861925,950,4624,697,200,0.286944045911047,4.75
Kings,93230,"23,751","67,605","$29,734","$225,600","11,083",46.66,-79,-16.32,1.71,1991,13892,1334,484,0.362818590704648,4.11363636363636,2322,15209,1884,405,0.214968152866242,5.73333333333333
San Mateo,94063,"6,121","34,867","$31,923","$861,400","2,214",36.17,-12,-16.44,1.00,433,3692,325,73,0.224615384615385,5.93150684931507,410,3742,383,61,0.159268929503916,6.72131147540984
Los Angeles,90066,"12,172","59,167","$44,561","$1,121,400","5,846",48.03,-30,-16.76,1.22,996,9634,799,179,0.224030037546934,5.56424581005587,1202,9692,1057,149,0.140964995269631,8.06711409395973
Los Angeles,91724,"6,362","26,717","$32,343","$557,100","3,507",55.12,-22,-17.05,1.68,639,5366,477,129,0.270440251572327,4.95348837209302,675,5520,557,107,0.192100538599641,6.30841121495327
San Diego,92113,"7,753","58,408","$21,514","$353,900","3,806",49.09,-52,-17.11,3.25,793,5550,475,304,0.64,2.60855263157895,849,5768,601,252,0.419301164725458,3.36904761904762
Colusa,95987,"3,380","5,950","$26,531","$250,800",765,22.63,-6,-17.14,0.86,125,1105,103,35,0.339805825242718,3.57142857142857,155,1189,106,29,0.273584905660377,5.3448275862069
San Mateo,94062,"10,650","28,423","$68,125","$1,722,300","4,357",40.91,-36,-17.22,1.62,784,7974,590,209,0.354237288135593,3.7511961722488,840,7988,715,173,0.241958041958042,4.85549132947977
Orange,92845,"5,307","16,273","$48,872","$616,200","2,411",45.43,-10,-17.54,0.89,387,4615,320,57,0.178125,6.78947368421053,405,4618,358,47,0.131284916201117,8.61702127659575
Mendocino,95460,"1,946","2,508","$39,054","$520,100",608,31.24,-6,-17.65,1.44,117,1062,89,34,0.382022471910112,3.44117647058824,139,1111,100,28,0.28,4.96428571428571
Los Angeles,90710,"4,313","28,045","$30,142","$500,600","2,557",59.29,-16,-17.98,1.69,426,4117,323,89,0.275541795665635,4.78651685393258,589,4188,451,73,0.161862527716186,8.06849315068493
San Luis Obispo,93433,"4,863","13,535","$33,127","$493,700","2,294",47.17,-11,-18.33,1.01,380,3515,300,60,0.2,6.33333333333333,432,3640,360,49,0.136111111111111,8.81632653061224
San Francisco,94121,"9,444","43,616","$50,493","$1,241,600","3,946",41.78,-27,-18.37,1.27,708,7743,543,147,0.270718232044199,4.81632653061225,729,7708,663,120,0.180995475113122,6.075
San Mateo,94402,"8,102","25,703","$73,487","$1,603,500","3,477",42.92,-18,-18.37,0.99,565,6471,483,98,0.202898550724638,5.76530612244898,601,6473,593,80,0.134907251264755,7.5125
Los Angeles,91011,"7,726","20,301","$71,273","$1,517,500","3,711",48.03,-29,-18.83,1.62,632,5932,513,154,0.300194931773879,4.1038961038961,729,5951,614,125,0.203583061889251,5.832
San Mateo,94010,"13,013","42,760","$73,571","$2,000,001","5,652",43.43,-49,-18.85,1.62,1013,10092,766,260,0.339425587467363,3.89615384615385,1073,10057,963,211,0.219106957424714,5.08530805687204
Los Angeles,90024,"3,725","51,627","$20,651","$1,184,100","1,880",50.47,-18,-18.95,2.07,355,2760,251,95,0.378486055776892,3.73684210526316,335,2805,312,77,0.246794871794872,4.35064935064935
Monterey,93940,"11,320","32,236","$40,749","$790,500","4,052",35.80,-30,-18.99,1.13,748,7026,577,158,0.273830155979203,4.73417721518987,732,7107,649,128,0.197226502311248,5.71875
Sonoma,95462,"1,769","1,124","$27,601","$454,700",526,29.73,-8,-19.05,1.92,92,786,63,42,0.666666666666667,2.19047619047619,126,806,103,34,0.330097087378641,3.70588235294118
Contra Costa,94805,"4,963","14,188","$39,622","$518,100","2,571",51.80,-13,-19.40,1.09,443,4063,373,67,0.179624664879357,6.61194029850746,451,4096,399,54,0.135338345864662,8.35185185185185
Los Angeles,91007,"6,565","34,116","$39,277","$1,046,500","3,968",60.44,-22,-19.64,1.37,706,5438,589,112,0.190152801358234,6.30357142857143,705,5555,584,90,0.154109589041096,7.83333333333333
Butte,95969,"12,276","23,572","$26,359","$226,700","9,571",77.97,-58,-19.73,1.92,1125,9585,877,294,0.335233751425314,3.8265306122449,587,3559,872,236,0.270642201834862,2.48728813559322
Sacramento,95624,"20,919","65,948","$36,580","$399,600","14,002",66.93,-80,-19.90,1.54,2414,16654,1901,402,0.211467648605997,6.00497512437811,2458,17254,2083,322,0.154584733557369,7.63354037267081
San Francisco,94107,"3,787","31,461","$85,413","$1,090,900","1,491",39.37,-9,-20.00,0.95,252,2427,208,45,0.216346153846154,5.6,277,2556,288,36,0.125,7.69444444444445
Monterey,95012,"2,166","10,780","$22,618","$378,500",823,38.00,-8,-20.00,1.48,149,1564,112,40,0.357142857142857,3.725,161,1622,136,32,0.235294117647059,5.03125
Lake,95426,"2,555","1,350","$35,928","$258,900",656,25.68,-8,-20.00,1.25,72,1002,108,40,0.37037037037037,1.8,82,650,53,32,0.60377358490566,2.5625
Lake,95422,"15,845","15,696","$19,839","$112,700","3,475",21.93,-40,-20.10,1.00,607,4244,424,199,0.46933962264151,3.05025125628141,604,4401,588,159,0.270408163265306,3.79874213836478
Los Angeles,90277,"7,664","34,827","$62,676","$1,089,500","3,966",51.75,-22,-20.37,1.12,677,6677,561,108,0.192513368983957,6.26851851851852,734,6783,645,86,0.133333333333333,8.53488372093023
Los Angeles,90503,"8,550","44,605","$46,569","$798,800","3,889",45.49,-20,-20.62,0.90,652,7893,518,97,0.187258687258687,6.72164948453608,701,7897,581,77,0.132530120481928,9.1038961038961
Yolo,95605,"3,988","14,493","$23,226","$267,400","2,022",50.70,-20,-20.83,1.91,400,2552,247,96,0.388663967611336,4.16666666666667,399,2675,347,76,0.219020172910663,5.25
Marin,94920,"5,332","12,740","$69,131","$2,000,001","2,283",42.82,-25,-21.01,1.76,459,3475,329,119,0.361702127659575,3.85714285714286,431,3538,408,94,0.230392156862745,4.58510638297872
Sacramento,95818,"8,099","21,625","$53,168","$569,700","4,245",52.41,-37,-21.14,1.70,804,6086,597,175,0.293132328308208,4.59428571428571,805,6386,666,138,0.207207207207207,5.83333333333333
San Joaquin,95240,"13,955","48,799","$27,019","$296,100","6,856",49.13,-76,-21.47,1.99,1305,9094,967,354,0.366080661840745,3.6864406779661,1342,9255,1038,278,0.267822736030829,4.8273381294964
Fresno,93704,"9,082","29,740","$30,051","$262,000","5,446",59.96,-49,-21.49,1.97,963,6507,735,228,0.310204081632653,4.22368421052632,1025,6601,792,179,0.226010101010101,5.72625698324022
Los Angeles,90302,"4,203","30,017","$27,536","$484,800","1,573",37.43,-21,-21.65,1.81,313,2893,224,97,0.433035714285714,3.22680412371134,327,3064,268,76,0.283582089552239,4.30263157894737
Butte,95926,"10,853","40,000","$22,313","$332,600","6,063",55.86,-38,-21.84,1.25,997,8550,824,174,0.211165048543689,5.72988505747127,1012,8528,870,136,0.15632183908046,7.44117647058824
Los Angeles,91723,"4,298","18,521","$29,869","$496,100","1,711",39.81,-14,-21.88,1.16,325,3051,233,64,0.274678111587983,5.078125,344,3089,290,50,0.172413793103448,6.88
Los Angeles,90211,"1,781","8,019","$56,172","$1,722,200",915,51.38,-9,-21.95,1.80,170,1092,145,41,0.282758620689655,4.14634146341463,180,1120,148,32,0.216216216216216,5.625
Inyo,93513,"1,228","1,621","$33,250","$238,800",329,26.79,-2,-22.22,0.57,48,543,27,9,0.333333333333333,5.33333333333333,72,559,58,7,0.120689655172414,10.2857142857143
Sacramento,95758,"19,902","65,811","$38,630","$369,200","13,824",69.46,-83,-22.31,1.45,2316,16928,1931,372,0.192646297255308,6.2258064516129,2467,16959,1982,289,0.145812310797175,8.5363321799308
Sacramento,95817,"5,259","13,758","$28,185","$330,600","3,303",62.81,-32,-22.38,2.11,651,3562,444,143,0.322072072072072,4.55244755244755,594,3918,484,111,0.229338842975207,5.35135135135135
Santa Clara,95148,"11,463","48,273","$40,284","$865,000","7,537",65.75,-52,-22.41,1.57,1341,10020,1089,232,0.213039485766758,5.7801724137931,1273,10069,1166,180,0.154373927958834,7.07222222222222
San Luis Obispo,93445,"2,577","7,106","$27,961","$403,700","1,210",46.95,-11,-22.45,1.47,237,1734,157,49,0.312101910828025,4.83673469387755,245,1812,220,38,0.172727272727273,6.44736842105263
Los Angeles,90248,"3,799","11,607","$28,162","$490,700","1,184",31.17,-12,-22.64,1.08,214,2233,175,53,0.302857142857143,4.0377358490566,238,2217,199,41,0.206030150753769,5.80487804878049
Sutter,95993,"12,735","37,077","$29,105","$316,700","7,340",57.64,-40,-22.99,1.05,1176,8924,925,174,0.188108108108108,6.75862068965517,1202,9088,1092,134,0.122710622710623,8.97014925373134
Los Angeles,90304,"3,494","25,946","$22,683","$472,600","1,308",37.44,-18,-23.08,1.72,261,2831,172,78,0.453488372093023,3.34615384615385,308,2969,203,60,0.295566502463054,5.13333333333333
Los Angeles,90026,"10,664","68,906","$30,946","$838,400","5,219",48.94,-60,-23.26,1.86,1018,7256,678,258,0.380530973451327,3.94573643410853,1142,7724,915,198,0.216393442622951,5.76767676767677
Tehama,96021,"9,006","16,017","$23,887","$190,500","2,500",27.76,-40,-23.53,1.44,459,3264,315,170,0.53968253968254,2.7,610,3505,425,130,0.305882352941177,4.69230769230769
San Joaquin,95376,"14,750","55,655","$35,219","$397,200","9,739",66.03,-75,-23.66,1.64,1736,12115,1282,317,0.247269890795632,5.47634069400631,1723,12231,1504,242,0.160904255319149,7.1198347107438
Los Angeles,90814,"3,714","19,685","$43,189","$704,800","2,052",55.25,-15,-23.81,1.29,348,3493,300,63,0.21,5.52380952380952,365,3534,348,48,0.137931034482759,7.60416666666667
Tehama,96055,"2,236","3,866","$25,214","$217,700",751,33.59,-10,-23.81,1.43,125,900,89,42,0.471910112359551,2.97619047619048,171,954,135,32,0.237037037037037,5.34375
Stanislaus,95368,"4,366","14,041","$32,364","$302,100","2,858",65.46,-24,-24.24,1.72,514,3573,435,99,0.227586206896552,5.19191919191919,471,3624,419,75,0.178997613365155,6.28
Trinity,96041,"3,228","2,934","$21,746","$306,400",442,13.69,-8,-24.24,0.77,62,622,45,33,0.733333333333333,1.87878787878788,61,653,83,25,0.301204819277108,2.44
Alameda,94607,"4,440","26,823","$32,365","$581,800","1,686",37.97,-19,-24.36,1.33,335,1791,228,78,0.342105263157895,4.29487179487179,398,2080,295,59,0.2,6.74576271186441
Los Angeles,90305,"4,506","15,042","$37,365","$537,800","1,686",37.42,-29,-24.79,1.95,371,3187,256,117,0.45703125,3.17094017094017,348,3311,274,88,0.321167883211679,3.95454545454545
Riverside,92270,"16,345","18,193","$37,716","$498,700","6,773",41.44,-61,-24.80,1.13,1004,6057,801,246,0.307116104868914,4.08130081300813,1619,6634,1187,185,0.155855096882898,8.75135135135135
Fresno,93646,"2,272","11,738","$15,293","$158,700",690,30.37,-14,-25.00,1.85,158,1149,85,56,0.658823529411765,2.82142857142857,116,1240,67,42,0.626865671641791,2.76190476190476
Los Angeles,90292,"1,757","23,549","$66,436","$978,900","1,078",61.35,-10,-25.00,1.71,144,1267,150,40,0.266666666666667,3.6,199,1311,197,30,0.152284263959391,6.63333333333333
Marin,94924,"1,213","1,127","$28,063","$1,094,400",262,21.60,-4,-25.00,0.99,47,557,26,16,0.615384615384615,2.9375,46,561,47,12,0.25531914893617,3.83333333333333
Fresno,93675,"3,080","3,905","$29,875","$229,200",691,22.44,-10,-25.00,0.97,130,966,77,40,0.51948051948052,3.25,96,1034,128,30,0.234375,3.2
San Francisco,94133,"2,870","26,796","$40,752","$1,433,000",780,27.18,-9,-25.00,0.94,132,1413,99,36,0.363636363636364,3.66666666666667,138,1436,118,27,0.228813559322034,5.11111111111111
Stanislaus,95307,"11,307","46,283","$25,949","$266,000","6,986",61.78,-68,-25.47,1.76,1256,8672,959,267,0.278415015641293,4.70411985018727,1164,8729,984,199,0.202235772357724,5.84924623115578
Monterey,93906,"12,188","64,348","$27,098","$400,800","6,570",53.91,-54,-26.34,1.24,1165,10304,897,205,0.228539576365663,5.68292682926829,1041,10445,938,151,0.160980810234542,6.89403973509934
Los Angeles,91104,"9,166","37,874","$32,397","$744,000","4,778",52.13,-48,-26.37,1.46,981,7928,720,182,0.252777777777778,5.39010989010989,824,8262,725,134,0.184827586206897,6.14925373134328
Los Angeles,90245,"4,513","16,731","$61,553","$1,094,300","1,716",38.02,-12,-26.67,0.73,281,3182,245,45,0.183673469387755,6.24444444444444,320,3183,276,33,0.119565217391304,9.6969696969697
Lake,95453,"6,327","11,369","$25,593","$280,400","2,490",39.36,-28,-26.92,1.20,444,3458,313,104,0.332268370607029,4.26923076923077,464,3576,412,76,0.184466019417476,6.10526315789474
San Francisco,94124,"9,102","35,747","$28,961","$745,500","3,438",37.77,-35,-27.34,1.02,635,5159,474,128,0.270042194092827,4.9609375,592,5314,510,93,0.182352941176471,6.36559139784946
Sonoma,94952,"12,433","35,503","$41,732","$776,600","4,737",38.10,-51,-27.42,1.09,879,8991,680,186,0.273529411764706,4.7258064516129,944,9158,766,135,0.176240208877285,6.99259259259259
Orange,92661,"1,872","3,445","$57,620","$2,000,001","1,126",60.15,-13,-27.66,1.82,187,1426,127,47,0.37007874015748,3.97872340425532,233,1416,207,34,0.164251207729469,6.85294117647059
Alameda,94609,"4,932","23,726","$44,913","$832,700","2,503",50.75,-30,-27.78,1.58,461,3561,333,108,0.324324324324324,4.26851851851852,522,3753,456,78,0.171052631578947,6.69230769230769
Plumas,96122,"4,150","3,266","$35,149","$211,400",949,22.87,-15,-27.78,0.94,154,1511,128,54,0.421875,2.85185185185185,203,1442,179,39,0.217877094972067,5.20512820512821
Merced,95334,"4,585","17,057","$23,842","$234,800","1,946",42.44,-19,-27.94,1.07,314,2665,249,68,0.273092369477912,4.61764705882353,447,2977,318,49,0.154088050314465,9.12244897959184
Kern,93527,"4,518","1,559","$38,277","$167,300",456,10.09,-7,-28.00,0.40,76,698,45,25,0.555555555555556,3.04,66,728,74,18,0.243243243243243,3.66666666666667
San Joaquin,95366,"6,496","17,909","$37,879","$457,400","3,199",49.25,-30,-28.04,1.19,601,4328,428,107,0.25,5.61682242990654,597,4653,513,77,0.15009746588694,7.75324675324675
Sacramento,95833,"10,457","39,905","$35,629","$293,400","6,685",63.93,-68,-28.10,1.66,1173,7548,933,242,0.259378349410504,4.84710743801653,1295,7764,1052,174,0.165399239543726,7.44252873563218
Los Angeles,90064,"7,536","25,925","$58,579","$1,178,000","3,805",50.49,-34,-28.10,1.15,607,5938,523,121,0.231357552581262,5.01652892561984,695,5954,614,87,0.141693811074919,7.98850574712644
Santa Clara,94303,"10,952","48,244","$37,349","$1,409,800","5,329",48.66,-57,-28.22,1.32,903,8246,744,202,0.271505376344086,4.47029702970297,1031,8347,957,145,0.151515151515152,7.11034482758621
Santa Clara,94301,"5,425","16,582","$75,428","$2,000,001","2,191",40.39,-26,-28.26,1.22,383,3972,310,92,0.296774193548387,4.16304347826087,395,3992,375,66,0.176,5.98484848484848
San Francisco,94127,"7,435","21,151","$71,875","$1,387,700","3,650",49.09,-33,-29.20,1.08,636,6481,505,113,0.223762376237624,5.6283185840708,698,6511,605,80,0.132231404958678,8.725
Fresno,93612,"8,629","35,140","$24,779","$209,000","4,974",57.64,-54,-29.35,1.51,830,6499,660,184,0.278787878787879,4.51086956521739,910,6609,767,130,0.169491525423729,7
Los Angeles,90043,"11,775","45,873","$28,058","$556,400","5,004",42.50,-97,-29.48,1.97,1105,8441,636,329,0.517295597484277,3.35866261398176,1019,9056,760,232,0.305263157894737,4.39224137931035
Lassen,96114,"1,886","3,267","$39,423","$263,900",619,32.82,-10,-30.30,1.22,107,956,90,33,0.366666666666667,3.24242424242424,122,993,110,23,0.209090909090909,5.30434782608696
Los Angeles,91106,"4,096","25,543","$42,184","$737,600","1,946",47.51,-24,-30.38,1.34,367,3140,274,79,0.288321167883212,4.64556962025316,339,3344,300,55,0.183333333333333,6.16363636363636
Monterey,93955,"8,089","34,566","$27,661","$490,300","3,561",44.02,-36,-30.51,1.01,590,5716,437,118,0.270022883295195,5,613,5861,544,82,0.150735294117647,7.47560975609756
Los Angeles,91105,"4,303","12,617","$66,613","$1,159,700","1,769",41.11,-28,-30.77,1.46,338,2853,259,91,0.351351351351351,3.71428571428571,331,2876,300,63,0.21,5.25396825396825
Los Angeles,90005,"1,884","39,732","$23,204","$777,100",691,36.68,-13,-30.95,1.54,130,859,113,42,0.371681415929204,3.0952380952381,127,835,106,29,0.273584905660377,4.37931034482759
San Diego,92109,"9,812","47,111","$46,318","$888,800","5,852",59.64,-69,-31.22,1.55,954,8238,823,221,0.268529769137303,4.31674208144796,1091,8193,1019,152,0.149165848871443,7.17763157894737
Mendocino,95437,"7,308","14,859","$25,525","$398,300","2,475",33.87,-33,-31.43,0.99,422,4587,292,105,0.35958904109589,4.01904761904762,483,4766,419,72,0.171837708830549,6.70833333333333
Siskiyou,96032,"3,146","2,653","$27,829","$260,400",424,13.48,-7,-31.82,0.48,80,671,55,22,0.4,3.63636363636364,59,695,55,15,0.272727272727273,3.93333333333333
Merced,95324,"2,689","8,380","$31,567","$297,400",984,36.59,-12,-32.43,0.93,169,1468,150,37,0.246666666666667,4.56756756756757,185,1577,129,25,0.193798449612403,7.4
Butte,95965,"10,271","20,498","$18,208","$182,400","2,882",28.06,-54,-32.93,1.07,463,4069,346,164,0.473988439306358,2.82317073170732,586,4085,482,110,0.228215767634855,5.32727272727273
Sonoma,95407,"10,347","42,026","$29,252","$424,000","4,481",43.31,-59,-32.96,1.16,772,6884,566,179,0.316254416961131,4.31284916201117,934,7295,749,120,0.160213618157543,7.78333333333333
San Joaquin,95212,"8,114","29,426","$29,741","$353,300","5,477",67.50,-73,-33.18,1.81,982,6118,778,220,0.282776349614396,4.46363636363636,947,6476,758,147,0.193931398416887,6.4421768707483
Contra Costa,94511,"1,835","2,161","$23,000","$168,900",516,28.12,-12,-33.33,1.31,113,634,80,36,0.45,3.13888888888889,125,641,79,24,0.30379746835443,5.20833333333333
San Francisco,94102,"1,464","31,392","$32,112","$906,600",375,25.61,-4,-33.33,0.55,47,544,42,12,0.285714285714286,3.91666666666667,63,537,56,8,0.142857142857143,7.875
Los Angeles,90278,"9,120","40,252","$58,743","$881,900","5,131",56.26,-55,-34.16,1.16,958,8528,737,161,0.218453188602442,5.95031055900621,899,8607,802,106,0.13216957605985,8.4811320754717
Merced,95301,"11,265","39,186","$26,817","$260,800","6,014",53.39,-77,-35.16,1.26,1094,7549,791,219,0.276864728192162,4.99543378995434,1161,8149,952,142,0.149159663865546,8.17605633802817
Plumas,95971,"3,500","5,924","$32,944","$232,800","1,237",35.34,-18,-35.29,0.94,190,2044,160,51,0.31875,3.72549019607843,245,2021,223,33,0.147982062780269,7.42424242424242
San Joaquin,95258,"1,508","3,599","$39,740","$396,500",790,52.39,-12,-35.29,1.46,139,1168,111,34,0.306306306306306,4.08823529411765,144,1196,134,22,0.164179104477612,6.54545454545455
San Diego,91932,"4,612","26,492","$28,810","$563,600","2,979",64.59,-46,-35.38,1.82,522,4198,368,130,0.353260869565217,4.01538461538462,579,4339,553,84,0.151898734177215,6.89285714285714
Humboldt,95501,"8,549","23,324","$26,303","$277,300","3,560",41.64,-51,-35.66,1.08,608,6111,463,143,0.308855291576674,4.25174825174825,625,6050,561,92,0.163992869875223,6.79347826086957
Monterey,93921,"3,035","3,316","$53,238","$1,542,700","1,104",36.38,-28,-35.90,1.65,219,1799,176,78,0.443181818181818,2.80769230769231,196,1535,136,50,0.367647058823529,3.92
